order_id,user_id,order_date,revenue,category,city,order_status
ORD-000399,U1032,2025-08-31,256.48,Home,Shymkent,completed
ORD-000331,U1027,2025-09-19,133.97,Beauty,Karaganda,completed
ORD-000848,U1077,2025-03-07,123.71,Accessories,Atyrau,completed
ORD-001085,U1105,2024-10-11,57.63,Books,Karaganda,completed
ORD-001490,U1208,2025-03-10,257.72,Electronics,Kostanay,completed
ORD-000146,U1012,2025-10-17,140.17,Accessories,Astana,completed
ORD-000246,U1020,2025-08-07,104.41,Beauty,Astana,completed
ORD-001204,U1134,2025-12-25,23.06,Accessories,Astana,completed
ORD-001917,U1294,2024-08-02,96.79,Beauty,Shymkent,completed
ORD-001252,U1160,2025-11-17,140.1,Electronics,Pavlodar,completed
ORD-002031,U1340,2024-05-04,82.55,Home,Pavlodar,completed
ORD-000645,U1052,2024-10-10,207.15,Accessories,Karaganda,completed
ORD-001202,U1134,2025-11-07,74.46,Sports,Astana,completed
ORD-001769,U1246,2025-03-21,184.21,Home,Astana,completed
ORD-001807,U1252,2024-10-03,215.27,Clothing,Kostanay,completed
ORD-000834,U1075,2025-07-06,78.52,Clothing,Shymkent,completed
ORD-001474,U1205,2024-10-12,40.77,Books,Kostanay,completed
ORD-001322,U1185,2024-02-07,152.76,Sports,Pavlodar,completed
ORD-000477,U1037,2025-11-10,123.6,Electronics,Kostanay,completed
ORD-000677,U1056,2025-03-18,111.59,Beauty,Kostanay,completed
ORD-002051,U1347,2024-01-20,82.16,Home,Atyrau,completed
ORD-001269,U1170,2025-11-20,233.51,Home,Shymkent,completed
ORD-001892,U1283,2024-08-27,31.06,Beauty,Aktobe,completed
ORD-001844,U1261,2024-09-13,76.38,Clothing,Shymkent,completed
ORD-000441,U1035,2025-09-22,155.88,Electronics,Astana,completed
ORD-000812,U1073,2024-09-09,100.73,Clothing,Aktobe,completed
ORD-000274,U1021,2025-11-08,123.79,Accessories,Astana,completed
ORD-000883,U1082,2025-05-02,113.06,Clothing,Karaganda,completed
ORD-001006,U1096,2025-09-11,75.9,Clothing,Shymkent,completed
ORD-002114,U1164,2025/13/01,403.41,Electronics,Karaganda,completed
ORD-000057,U1005,2025-12-19,224.84,Clothing,Atyrau,completed
ORD-000517,U1040,2025-09-16,353.71,Home,Astana,completed
ORD-001167,U1115,2024-12-19,201.42,Sports,Astana,completed
ORD-001545,U1216,2024-05-20,144.52,Beauty,Atyrau,completed
ORD-001890,U1282,2024-10-10,83.07,Home,Almaty,completed
ORD-000726,U1062,2025-11-26,35.09,Accessories,Atyrau,completed
ORD-000131,U1011,2025-07-17,71.6,Books,Shymkent,completed
ORD-000303,U1024,2025-10-01,199.51,Sports,Kostanay,completed
ORD-000977,U1092,2025-04-13,57.29,Beauty,Atyrau,completed
ORD-001427,U1199,2024-01-26,89.45,Home,Pavlodar,completed
ORD-000118,U1010,2025-09-01,206.89,Clothing,Kostanay,completed
ORD-001145,U1113,2025-08-30,87.13,Clothing,Pavlodar,completed
ORD-000919,U1086,2025-02-02,89.12,Clothing,Aktobe,completed
ORD-001344,U1187,2025-04-29,41.16,Beauty,Astana,completed
ORD-000046,U1004,2025-12-20,197.76,Sports,Pavlodar,completed
ORD-000351,U1028,2025-12-04,46.94,Books,Shymkent,completed
ORD-000133,U1011,2025-07-30,104.76,Sports,Shymkent,completed
ORD-001637,U1227,2024-03-26,210.47,Beauty,Karaganda,completed
ORD-001459,U1203,2024-11-29,316.85,Electronics,Astana,completed
ORD-001367,U1191,2024-09-24,161.94,Sports,Shymkent,completed
ORD-001358,U1189,2025-03-30,231.49,Electronics,Aktobe,completed
ORD-000943,U1088,2025-07-24,49.92,Books,Almaty,completed
ORD-000109,U1009,2025-10-18,72.94,Books,Almaty,completed
ORD-002007,U1330,2024-01-06,25.69,Books,Almaty,completed
ORD-000552,U1042,2025-12-07,69.61,Accessories,Aktobe,completed
ORD-000953,U1089,2025-05-07,96.67,Beauty,Karaganda,completed
ORD-000459,U1036,2025-10-27,167.12,Clothing,Pavlodar,completed
ORD-002054,U1348,2024-04-08,53.55,Sports,Pavlodar,completed
ORD-001384,U1192,2025-05-20,175.84,Electronics,Aktobe,completed
ORD-001376,U1192,2024-02-07,139.07,Sports,Aktobe,completed
ORD-001238,U1151,2025-12-27,115.52,Sports,Shymkent,completed
ORD-000215,U1017,2025-12-23,101.67,Beauty,Kostanay,completed
ORD-000643,U1052,2024-07-30,312.44,Home,Karaganda,completed
ORD-001097,U1106,2025-08-20,195.07,Sports,Shymkent,completed
ORD-001788,U1249,2024-06-17,39.59,Beauty,Kostanay,completed
ORD-001040,U1100,2025-04-19,56.3,Books,Pavlodar,completed
ORD-001663,U1230,2024-05-30,206.01,Home,Almaty,completed
ORD-000264,U1021,2025-08-16,127.69,Home,Astana,completed
ORD-001186,U1127,2025-12-02,76.22,Electronics,Aktobe,completed
ORD-001677,U1232,2024-02-02,204.05,Home,Pavlodar,completed
ORD-000506,U1039,2025-10-18,527.18,Electronics,Atyrau,completed
ORD-000659,U1053,2025-09-14,46.52,Accessories,Shymkent,completed
ORD-001782,U1248,2024-09-27,212.89,Sports,Aktobe,completed
ORD-000158,U1013,2025-11-09,297.33,Home,Atyrau,completed
ORD-000732,U1063,2025-08-14,115.78,Accessories,Pavlodar,completed
ORD-001983,U1319,2024-09-24,38.79,Books,Astana,completed
ORD-000656,U1053,2024-12-20,73.28,Beauty,Shymkent,completed
ORD-000481,U1037,2025-12-29,222.74,Beauty,Kostanay,completed
ORD-000747,U1065,2025-01-08,118.2,Clothing,Pavlodar,completed
ORD-000759,U1066,2025-09-27,28.02,Beauty,Karaganda,completed
ORD-000884,U1082,2025-06-30,97.41,Sports,Karaganda,completed
ORD-001882,U1278,2024-04-28,60.28,Beauty,Karaganda,completed
ORD-000746,U1065,2024-12-13,111.74,Home,Pavlodar,completed
ORD-000536,U1041,2025-12-18,91.91,Beauty,Almaty,completed
ORD-000793,U1070,2024-09-26,129.0,Clothing,Shymkent,completed
ORD-001438,U1200,2025-03-03,89.66,Clothing,Karaganda,completed
ORD-001285,U1178,2025-12-23,125.33,Home,Kostanay,completed
ORD-000819,U1073,2025-10-06,105.72,Sports,Aktobe,completed
ORD-001190,U1128,2025-12-02,80.81,Sports,Aktobe,completed
ORD-001447,U1202,2024-01-08,445.55,Electronics,Aktobe,completed
ORD-002086,U1360,2024-03-04,46.99,Clothing,Kostanay,completed
ORD-001407,U1197,2024-01-07,92.44,Sports,Atyrau,completed
ORD-000394,U1032,2025-07-18,76.75,Books,Shymkent,completed
ORD-001164,U1115,2024-09-11,234.1,Electronics,Astana,completed
ORD-001129,U1111,2025-12-10,104.1,Electronics,Shymkent,completed
ORD-001140,U1113,2024-09-20,150.06,Clothing,Pavlodar,completed
ORD-000849,U1077,2025-03-12,41.09,Beauty,Atyrau,completed
ORD-001941,U1304,2024-04-02,61.36,Beauty,Karaganda,completed
ORD-000990,U1094,2024-06-25,56.47,Books,Almaty,completed
ORD-001254,U1161,2025-12-28,54.76,Beauty,Atyrau,completed
ORD-000043,U1004,2025-12-13,130.71,Sports,Pavlodar,completed
ORD-000500,U1039,2025-07-24,175.51,Clothing,Atyrau,completed
ORD-001586,U1220,2025-01-22,152.59,Sports,Kostanay,completed
ORD-000026,U1003,2025-07-29,41.27,Accessories,Karaganda,completed
ORD-001718,U1238,2024-04-26,206.31,Electronics,Shymkent,completed
ORD-001415,U1197,2025-01-19,74.89,Beauty,Atyrau,completed
ORD-001425,U1198,2025-04-26,89.68,Beauty,Aktobe,completed
ORD-000463,U1036,2025-11-29,309.26,Home,Pavlodar,completed
ORD-000503,U1039,2025-09-22,227.02,Beauty,Atyrau,completed
ORD-000449,U1035,2025-12-02,47.69,Books,Astana,completed
ORD-000460,U1036,2025-11-17,35.28,Books,Pavlodar,completed
ORD-001485,U1208,2024-06-17,70.95,Beauty,Kostanay,completed
ORD-001991,U1323,2024-01-13,38.08,Accessories,Atyrau,completed
ORD-000561,U1043,2025-12-26,220.11,Home,Astana,completed
ORD-000318,U1025,2025-12-04,253.14,Sports,Karaganda,completed
ORD-002109,U1091,2025-01-21,,Sports,Aktobe,completed
ORD-000504,U1039,2025-09-30,268.95,Electronics,Atyrau,completed
ORD-001507,U1211,2024-07-09,68.75,Accessories,Pavlodar,completed
ORD-000907,U1085,2025-03-25,74.45,Beauty,Astana,completed
ORD-001494,U1209,2025-01-19,326.46,Sports,Aktobe,completed
ORD-000664,U1054,2025-05-02,76.07,Beauty,Aktobe,completed
ORD-001748,U1243,2024-05-04,279.92,Electronics,Atyrau,completed
ORD-001168,U1115,2025-03-11,199.49,Electronics,Astana,completed
ORD-001767,U1246,2024-11-23,326.74,Sports,Astana,completed
ORD-002032,U1340,2024-07-17,50.42,Sports,Pavlodar,completed
ORD-001455,U1203,2024-03-19,151.79,Home,Astana,completed
ORD-001712,U1237,2024-02-25,123.9,Clothing,Aktobe,completed
ORD-000273,U1021,2025-11-02,1123.91,Home,Astana,completed
ORD-001699,U1234,2025-05-28,101.58,Home,Shymkent,completed
ORD-001621,U1225,2024-04-09,156.24,Sports,Atyrau,completed
ORD-001612,U1223,2025-05-22,92.29,Accessories,Kostanay,completed
ORD-000697,U1059,2025-05-29,130.77,Sports,Shymkent,completed
ORD-000299,U1024,2025-07-09,100.38,Sports,Kostanay,completed
ORD-000540,U1042,2025-07-23,77.8,Clothing,Aktobe,completed
ORD-002123,U1227,2024-12-16,0,Books,Shymkent,cancelled
ORD-001257,U1164,2025-11-08,55.82,Home,Kostanay,completed
ORD-001372,U1191,2025-03-18,52.85,Accessories,Shymkent,completed
ORD-000192,U1016,2025-09-14,241.16,Beauty,Almaty,completed
ORD-002077,U1357,2024-07-08,46.15,Books,Shymkent,completed
ORD-000156,U1013,2025-10-14,148.96,Sports,Atyrau,completed
ORD-001618,U1224,2024-07-23,162.35,Clothing,Almaty,completed
ORD-002085,U1360,2024-02-23,114.22,Accessories,Kostanay,completed
ORD-000365,U1029,2025-12-28,118.05,Beauty,Aktobe,completed
ORD-001533,U1214,2025-01-21,198.38,Electronics,Astana,completed
ORD-001147,U1113,2025-12-23,69.65,Books,Pavlodar,completed
ORD-000607,U1048,2024-09-29,54.1,Clothing,Pavlodar,completed
ORD-002097,U1343,,247.27,Beauty,Karaganda,completed
ORD-001934,U1300,2024-08-09,89.52,Electronics,Astana,completed
ORD-001037,U1100,2024-12-02,31.99,Beauty,Pavlodar,completed
ORD-000636,U1051,2025-02-27,165.98,Accessories,Almaty,completed
ORD-001192,U1129,2025-12-02,29.3,Accessories,Almaty,completed
ORD-000389,U1031,2025-11-21,59.88,Accessories,Kostanay,completed
ORD-000229,U1018,2025-10-24,140.32,Electronics,Karaganda,completed
ORD-001876,U1275,2024-02-09,97.89,Beauty,Almaty,completed
ORD-001771,U1247,2024-01-11,107.32,Accessories,Atyrau,completed
ORD-000346,U1028,2025-10-25,95.03,Sports,Shymkent,completed
ORD-001555,U1217,2024-07-04,109.82,Accessories,Kostanay,completed
ORD-000741,U1064,2025-06-05,56.08,Beauty,Almaty,completed
ORD-000897,U1083,2025-10-13,41.28,Beauty,Almaty,completed
ORD-001673,U1231,2024-05-21,72.14,Clothing,Pavlodar,completed
ORD-000719,U1062,2024-08-26,76.15,Books,Atyrau,completed
ORD-001464,U1204,2024-01-05,112.5,Clothing,Astana,completed
ORD-000543,U1042,2025-09-13,55.72,Electronics,Aktobe,completed
ORD-001626,U1226,2024-02-14,32.36,Books,Kostanay,completed
ORD-001445,U1201,2024-06-30,111.44,Home,Astana,completed
ORD-001672,U1231,2024-04-30,108.07,Beauty,Pavlodar,completed
ORD-001497,U1209,2025-05-07,218.24,Home,Aktobe,completed
ORD-001826,U1255,2024-11-16,155.12,Sports,Kostanay,completed
ORD-001818,U1254,2024-05-26,69.87,Clothing,Shymkent,completed
ORD-000641,U1051,2025-09-22,46.66,Beauty,Almaty,completed
ORD-000832,U1075,2025-04-11,357.26,Home,Shymkent,completed
ORD-001310,U1183,2024-04-18,208.74,Clothing,Astana,completed
ORD-001911,U1291,2024-10-21,13.51,Books,Kostanay,completed
ORD-001466,U1204,2024-02-23,173.72,Electronics,Astana,completed
ORD-001824,U1255,2024-05-21,309.32,Home,Kostanay,completed
ORD-001915,U1293,2024-08-02,79.65,Home,Karaganda,completed
ORD-000467,U1037,2025-07-12,88.18,Accessories,Kostanay,completed
ORD-001103,U1108,2024-06-03,72.53,Beauty,Kostanay,completed
ORD-001263,U1167,2025-11-02,129.04,Electronics,Astana,completed
ORD-000721,U1062,2025-01-02,171.26,Sports,Atyrau,completed
ORD-000684,U1058,2024-06-25,250.23,Electronics,Kostanay,completed
ORD-000183,U1015,2025-12-04,173.54,Accessories,Shymkent,completed
ORD-002098,U1159,,69.54,Clothing,Aktobe,completed
ORD-000353,U1029,2025-08-01,91.96,Books,Aktobe,completed
ORD-001982,U1318,2024-10-30,42.9,Clothing,Karaganda,completed
ORD-000822,U1073,2025-12-12,91.89,Home,Aktobe,completed
ORD-001580,U1220,2024-05-09,50.62,Accessories,Kostanay,completed
ORD-001328,U1185,2024-10-17,124.28,Books,Pavlodar,completed
ORD-001121,U1110,2025-10-16,63.68,Beauty,Shymkent,completed
ORD-001144,U1113,2025-04-09,69.16,Beauty,Pavlodar,completed
ORD-000429,U1034,2025-10-14,118.15,Books,Almaty,completed
ORD-001558,U1217,2025-03-20,116.53,Books,Kostanay,completed
ORD-001779,U1248,2024-03-25,136.68,Beauty,Aktobe,completed
ORD-002042,U1343,2024-08-30,31.27,Accessories,Kostanay,completed
ORD-000939,U1088,2024-12-14,75.04,Sports,Almaty,completed
ORD-000665,U1054,2025-06-24,295.96,Electronics,Aktobe,completed
ORD-000098,U1008,2025-12-24,107.29,Home,Pavlodar,completed
ORD-000914,U1086,2024-07-01,44.32,Accessories,Aktobe,completed
ORD-000567,U1044,2025-09-10,113.79,Accessories,Karaganda,completed
ORD-001549,U1216,2024-10-25,109.5,Home,Atyrau,completed
ORD-000722,U1062,2025-04-20,128.85,Home,Atyrau,completed
ORD-001693,U1234,2024-05-24,189.26,Sports,Shymkent,completed
ORD-001399,U1195,2024-07-17,26.91,Beauty,Karaganda,completed
ORD-000735,U1064,2024-09-25,75.66,Books,Almaty,completed
ORD-000520,U1040,2025-12-01,168.08,Home,Astana,completed
ORD-001903,U1287,2024-02-25,23.81,Books,Karaganda,completed
ORD-001812,U1253,2024-11-12,214.03,Home,Kostanay,completed
ORD-000845,U1077,2024-10-07,89.56,Clothing,Atyrau,completed
ORD-000599,U1047,2024-12-18,18.42,Books,Atyrau,completed
ORD-000203,U1017,2025-08-30,212.03,Clothing,Kostanay,completed
ORD-001473,U1205,2024-03-09,224.94,Sports,Kostanay,completed
ORD-001292,U1181,2024-04-15,125.54,Books,Almaty,completed
ORD-000050,U1005,2025-09-06,101.19,Accessories,Atyrau,completed
ORD-000371,U1030,2025-09-08,36.19,Books,Aktobe,completed
ORD-001162,U1115,2024-09-06,66.54,Accessories,Astana,completed
ORD-000443,U1035,2025-09-27,44.24,Books,Astana,completed
ORD-001652,U1229,2024-01-02,67.26,Clothing,Aktobe,completed
ORD-001371,U1191,2024-12-16,94.33,Accessories,Shymkent,completed
ORD-000885,U1082,2025-08-13,123.39,Beauty,Karaganda,completed
ORD-001287,U1180,2025-11-16,63.48,Books,Shymkent,completed
ORD-002113,U1238,unknown,85.2,Accessories,Almaty,completed
ORD-000077,U1007,2025-09-22,115.36,Accessories,Atyrau,completed
ORD-001493,U1209,2024-11-09,131.8,Home,Aktobe,completed
ORD-001175,U1120,2025-12-25,705.13,Electronics,Pavlodar,completed
ORD-000944,U1088,2025-09-14,105.65,Electronics,Almaty,completed
ORD-001978,U1317,2024-02-01,46.39,Sports,Astana,completed
ORD-001873,U1274,2024-02-17,36.63,Sports,Almaty,completed
ORD-001640,U1227,2024-08-03,63.62,Books,Karaganda,completed
ORD-000082,U1007,2025-12-18,130.62,Clothing,Atyrau,completed
ORD-000807,U1072,2025-04-16,53.75,Accessories,Aktobe,completed
ORD-001482,U1207,2024-10-22,350.36,Sports,Atyrau,completed
ORD-001237,U1151,2025-11-25,73.83,Accessories,Shymkent,completed
ORD-001378,U1192,2024-08-02,91.28,Sports,Aktobe,completed
ORD-001189,U1128,2025-11-28,126.83,Sports,Aktobe,completed
ORD-001893,U1284,2024-01-20,16.38,Books,Atyrau,completed
ORD-002080,U1358,2024-08-24,35.09,Accessories,Kostanay,completed
ORD-001528,U1214,2024-04-02,62.89,Accessories,Astana,completed
ORD-001746,U1242,2025-04-09,282.3,Sports,Astana,completed
ORD-002046,U1344,2024-05-24,36.89,Beauty,Kostanay,completed
ORD-000202,U1017,2025-08-25,101.77,Accessories,Kostanay,completed
ORD-001317,U1184,2024-03-27,55.53,Beauty,Almaty,completed
ORD-001729,U1240,2024-07-19,109.83,Home,Pavlodar,completed
ORD-000221,U1018,2025-09-19,296.37,Electronics,Karaganda,completed
ORD-001989,U1322,2024-03-14,37.8,Accessories,Karaganda,completed
ORD-000087,U1008,2025-08-07,93.96,Accessories,Pavlodar,completed
ORD-000784,U1069,2025-09-01,102.28,Beauty,Almaty,completed
ORD-002065,U1353,2024-07-31,44.91,Accessories,Shymkent,completed
ORD-001839,U1259,2024-05-20,43.96,Books,Kostanay,completed
ORD-002067,U1353,2024-10-16,105.97,Electronics,Shymkent,completed
ORD-000770,U1068,2024-10-22,141.62,Home,Almaty,completed
ORD-001159,U1114,2025-07-04,276.14,Home,Atyrau,completed
ORD-001243,U1156,2025-11-12,34.27,Accessories,Karaganda,completed
ORD-001149,U1114,2024-06-19,94.1,Books,Atyrau,completed
ORD-001000,U1095,2025-05-08,431.73,Clothing,Karaganda,completed
ORD-001452,U1202,2025-04-01,195.87,Sports,Aktobe,completed
ORD-000213,U1017,2025-11-17,93.46,Clothing,Kostanay,completed
ORD-000545,U1042,2025-10-03,101.52,Accessories,Aktobe,completed
ORD-001364,U1190,2025-04-01,130.56,Home,Shymkent,completed
ORD-000889,U1083,2024-05-07,197.45,Electronics,Almaty,completed
ORD-001211,U1139,2025-11-10,58.31,Clothing,Karaganda,completed
ORD-000454,U1036,2025-08-16,171.13,Beauty,Pavlodar,completed
ORD-001014,U1097,2025-05-14,57.88,Accessories,Pavlodar,completed
ORD-001596,U1222,2024-01-07,60.1,Beauty,Aktobe,completed
ORD-000498,U1039,2025-07-01,65.51,Home,Atyrau,completed
ORD-000995,U1094,2025-07-11,75.87,Books,Almaty,completed
ORD-001461,U1203,2025-02-25,98.36,Beauty,Astana,completed
ORD-000208,U1017,2025-10-03,288.32,Home,Kostanay,completed
ORD-000027,U1003,2025-08-11,137.65,Clothing,Karaganda,completed
ORD-000171,U1014,2025-11-19,228.58,Sports,Almaty,completed
ORD-000731,U1063,2025-04-05,107.7,Beauty,Pavlodar,completed
ORD-001676,U1232,2024-01-14,91.0,Sports,Pavlodar,completed
ORD-001366,U1191,2024-08-03,153.65,Clothing,Shymkent,completed
ORD-002071,U1355,2024-07-25,185.71,Clothing,Atyrau,completed
ORD-001733,U1241,2024-06-23,33.66,Accessories,Atyrau,completed
ORD-001041,U1100,2025-07-25,40.74,Books,Pavlodar,completed
ORD-001312,U1183,2024-06-20,109.37,Beauty,Astana,completed
ORD-000516,U1040,2025-09-11,90.53,Sports,Astana,completed
ORD-001891,U1283,2024-07-14,44.22,Books,Aktobe,completed
ORD-002127,U1099,2025-02-09,0,Accessories,Shymkent,cancelled
ORD-001741,U1242,2024-07-10,39.52,Books,Astana,completed
ORD-001307,U1183,2024-02-21,43.13,Books,Astana,completed
ORD-000117,U1010,2025-09-01,121.68,Beauty,Kostanay,completed
ORD-000864,U1078,2025-09-23,176.98,Books,Atyrau,completed
ORD-002037,U1342,2024-02-12,54.68,Accessories,Astana,completed
ORD-002103,U1321,,43.72,Beauty,Astana,completed
ORD-001013,U1097,2025-02-26,139.68,Electronics,Pavlodar,completed
ORD-001362,U1190,2024-07-27,70.76,Accessories,Shymkent,completed
ORD-000495,U1038,2025-12-15,125.92,Accessories,Almaty,completed
ORD-001829,U1255,2025-03-28,124.99,Accessories,Kostanay,completed
ORD-001227,U1146,2025-12-30,185.1,Clothing,Aktobe,completed
ORD-001780,U1248,2024-04-04,141.48,Books,Aktobe,completed
ORD-000182,U1015,2025-11-27,207.22,Books,Shymkent,completed
ORD-000212,U1017,2025-10-22,43.34,Books,Kostanay,completed
ORD-001071,U1104,2024-09-01,41.73,Books,Pavlodar,completed
ORD-002111,U1033,2025-02-30,456.82,Clothing,Aktobe,completed
ORD-000597,U1046,2025-12-07,49.07,Books,Astana,completed
ORD-000998,U1095,2025-03-29,78.4,Sports,Karaganda,completed
ORD-001417,U1198,2024-02-24,95.03,Accessories,Aktobe,completed
ORD-001454,U1202,2025-05-29,147.76,Electronics,Aktobe,completed
ORD-000345,U1028,2025-10-09,57.43,Accessories,Shymkent,completed
ORD-001199,U1132,2025-12-08,97.74,Home,Almaty,completed
ORD-000873,U1080,2025-08-04,75.33,Accessories,Shymkent,completed
ORD-000956,U1089,2025-10-19,28.8,Books,Karaganda,completed
ORD-001284,U1178,2025-12-10,61.29,Sports,Kostanay,completed
ORD-000232,U1019,2025-07-13,90.79,Home,Shymkent,completed
ORD-000524,U1040,2025-12-16,23.69,Books,Astana,completed
ORD-002057,U1350,2024-07-23,221.5,Electronics,Shymkent,completed
ORD-000084,U1008,2025-07-02,68.85,Accessories,Pavlodar,completed
ORD-000558,U1043,2025-09-22,479.85,Electronics,Astana,completed
ORD-000700,U1059,2025-09-29,306.47,Electronics,Shymkent,completed
ORD-001475,U1205,2025-01-12,22.31,Books,Kostanay,completed
ORD-001563,U1218,2024-03-30,113.27,Beauty,Kostanay,completed
ORD-000315,U1025,2025-11-19,68.16,Books,Karaganda,completed
ORD-000931,U1087,2025-11-06,131.07,Clothing,Aktobe,completed
ORD-001250,U1159,2025-11-25,155.9,Electronics,Aktobe,completed
ORD-001109,U1109,2024-12-01,78.82,Beauty,Karaganda,completed
ORD-000527,U1041,2025-07-04,181.98,Clothing,Almaty,completed
ORD-000612,U1048,2025-12-31,205.0,Home,Pavlodar,completed
ORD-000898,U1084,2024-05-12,66.79,Sports,Astana,completed
ORD-001353,U1189,2024-07-29,54.18,Clothing,Aktobe,completed
ORD-000476,U1037,2025-09-26,333.17,Electronics,Kostanay,completed
ORD-000965,U1090,2025-05-24,175.14,Electronics,Shymkent,completed
ORD-001831,U1256,2024-03-14,100.79,Sports,Almaty,completed
ORD-001691,U1234,2024-03-21,222.84,Home,Shymkent,completed
ORD-000211,U1017,2025-10-22,143.23,Electronics,Kostanay,completed
ORD-001074,U1104,2024-12-05,133.61,Books,Pavlodar,completed
ORD-001776,U1247,2024-05-22,280.73,Clothing,Atyrau,completed
ORD-001067,U1103,2025-06-04,99.98,Accessories,Astana,completed
ORD-000241,U1019,2025-12-17,68.74,Beauty,Shymkent,completed
ORD-001778,U1247,2024-11-26,95.74,Sports,Atyrau,completed
ORD-000023,U1002,2025-12-27,112.05,Beauty,Shymkent,completed
ORD-001979,U1317,2024-02-18,45.54,Clothing,Astana,completed
ORD-000565,U1044,2025-08-05,140.6,Home,Karaganda,completed
ORD-001538,U1215,2024-10-07,37.19,Accessories,Almaty,completed
ORD-000292,U1023,2025-08-04,134.16,Sports,Kostanay,completed
ORD-000909,U1085,2025-05-10,63.96,Books,Astana,completed
ORD-001938,U1303,2024-03-18,25.51,Accessories,Karaganda,completed
ORD-001617,U1224,2024-07-15,119.01,Beauty,Almaty,completed
ORD-001377,U1192,2024-07-19,196.38,Sports,Aktobe,completed
ORD-001200,U1133,2025-11-13,71.73,Home,Aktobe,completed
ORD-002040,U1342,2024-07-26,58.78,Beauty,Astana,completed
ORD-001487,U1208,2024-07-21,87.17,Beauty,Kostanay,completed
ORD-001955,U1307,2024-10-10,29.74,Books,Almaty,completed
ORD-002034,U1341,2024-03-11,97.54,Home,Almaty,completed
ORD-001561,U1218,2024-02-10,113.39,Home,Kostanay,completed
ORD-000566,U1044,2025-08-21,77.43,Beauty,Karaganda,completed
ORD-001985,U1320,2024-01-02,45.75,Clothing,Karaganda,completed
ORD-000145,U1012,2025-09-07,572.35,Accessories,Astana,completed
ORD-000718,U1062,2024-05-10,59.33,Books,Atyrau,completed
ORD-001867,U1270,2024-02-06,68.48,Sports,Almaty,completed
ORD-000397,U1032,2025-08-18,381.78,Sports,Shymkent,completed
ORD-001212,U1140,2025-11-03,105.6,Clothing,Pavlodar,completed
ORD-000801,U1071,2025-02-26,64.09,Accessories,Astana,completed
ORD-001842,U1260,2024-06-30,58.01,Clothing,Kostanay,completed
ORD-001324,U1185,2024-04-05,73.66,Beauty,Pavlodar,completed
ORD-000327,U1026,2025-12-14,211.07,Electronics,Almaty,completed
ORD-000802,U1071,2025-04-14,189.88,Electronics,Astana,completed
ORD-000497,U1038,2025-12-29,98.09,Accessories,Almaty,completed
ORD-000329,U1027,2025-08-18,105.65,Clothing,Karaganda,completed
ORD-001947,U1305,2024-08-25,35.12,Accessories,Karaganda,completed
ORD-000295,U1023,2025-09-14,212.97,Home,Kostanay,completed
ORD-001860,U1267,2024-06-01,79.99,Electronics,Astana,completed
ORD-000841,U1076,2025-06-04,100.08,Sports,Astana,completed
ORD-001547,U1216,2024-06-16,191.2,Electronics,Atyrau,completed
ORD-000122,U1010,2025-09-25,88.76,Beauty,Kostanay,completed
ORD-000137,U1011,2025-11-03,94.8,Clothing,Shymkent,completed
ORD-001217,U1142,2025-11-06,108.83,Clothing,Aktobe,completed
ORD-001256,U1163,2025-11-04,48.83,Clothing,Karaganda,completed
ORD-001623,U1225,2024-05-13,62.39,Books,Atyrau,completed
ORD-001945,U1305,2024-03-31,83.4,Accessories,Karaganda,completed
ORD-000639,U1051,2025-06-19,163.19,Electronics,Almaty,completed
ORD-001662,U1230,2024-04-25,175.74,Clothing,Almaty,completed
ORD-001139,U1113,2024-07-28,253.74,Home,Pavlodar,completed
ORD-001451,U1202,2024-10-09,131.75,Accessories,Aktobe,completed
ORD-000515,U1040,2025-08-22,96.04,Accessories,Astana,completed
ORD-000154,U1013,2025-08-18,921.69,Home,Atyrau,completed
ORD-000001,U1001,2025-07-23,110.45,Home,Astana,completed
ORD-000615,U1049,2024-12-20,62.19,Clothing,Kostanay,completed
ORD-001478,U1206,2025-04-04,66.28,Beauty,Atyrau,completed
ORD-001128,U1111,2025-07-26,113.62,Home,Shymkent,completed
ORD-000660,U1054,2024-06-10,222.94,Books,Aktobe,completed
ORD-000959,U1090,2024-07-09,51.91,Sports,Shymkent,completed
ORD-001851,U1263,2024-04-28,224.2,Electronics,Kostanay,completed
ORD-000863,U1078,2025-08-18,103.6,Beauty,Atyrau,completed
ORD-001069,U1103,2025-11-19,77.31,Clothing,Astana,completed
ORD-001879,U1276,2024-03-03,22.44,Books,Shymkent,completed
ORD-000608,U1048,2025-01-20,409.65,Electronics,Pavlodar,completed
ORD-000821,U1073,2025-11-05,84.41,Accessories,Aktobe,completed
ORD-002038,U1342,2024-02-21,59.21,Sports,Astana,completed
ORD-000571,U1044,2025-10-31,328.02,Clothing,Karaganda,completed
ORD-000415,U1033,2025-12-02,38.95,Beauty,Karaganda,completed
ORD-001969,U1313,2024-04-17,69.53,Sports,Almaty,completed
ORD-001249,U1159,2025-11-20,112.79,Home,Aktobe,completed
ORD-001108,U1109,2024-08-25,86.78,Accessories,Karaganda,completed
ORD-000312,U1025,2025-10-03,106.2,Accessories,Karaganda,completed
ORD-001467,U1204,2024-07-25,338.64,Electronics,Astana,completed
ORD-001539,U1215,2024-11-12,51.2,Accessories,Almaty,completed
ORD-001739,U1242,2024-01-26,236.99,Beauty,Astana,completed
ORD-001267,U1169,2025-12-09,46.51,Accessories,Astana,completed
